timestamp,mq2,mq135
98.190,1.060,1.260
98.303,1.070,1.240
98.419,1.070,1.220
98.509,1.060,1.220
98.629,1.040,1.200
98.748,1.060,1.190
98.844,1.050,1.180
98.962,1.060,1.170
99.073,1.050,1.150
99.163,1.040,1.130
99.261,1.040,1.130
99.354,1.040,1.130
99.454,1.050,1.120
99.557,1.050,1.130
99.656,1.050,1.140
99.745,1.060,1.140
99.838,1.070,1.150
99.974,1.060,1.180
100.073,1.060,1.190
100.188,1.070,1.220
100.303,1.070,1.230
100.420,1.070,1.260
100.516,1.070,1.290
100.635,1.060,1.300
100.751,1.060,1.310
100.845,1.060,1.330
100.962,1.060,1.340
101.047,1.060,1.370
101.136,1.060,1.410
101.254,1.050,1.450
101.352,1.040,1.470
101.452,1.050,1.510
101.545,1.040,1.520
101.668,1.030,1.560
101.771,1.040,1.580
101.838,1.040,1.600
101.962,1.020,1.630
102.053,1.040,1.630
102.169,1.030,1.640
102.297,1.020,1.650
102.413,1.020,1.640
102.505,1.020,1.650
102.623,1.050,1.650
102.739,1.040,1.650
102.856,1.040,1.640
102.953,1.040,1.630
103.047,1.040,1.580
103.138,1.050,1.570
103.239,1.040,1.550
103.329,1.040,1.510
103.449,1.040,1.480
103.534,1.050,1.450
103.636,1.040,1.420
103.729,1.050,1.390
103.845,1.040,1.370
103.961,1.050,1.360
104.049,1.050,1.340
104.166,1.060,1.320
104.292,1.060,1.300
104.407,1.060,1.280
104.502,1.060,1.270
104.621,1.050,1.250
104.739,1.050,1.230
104.839,1.070,1.240
104.957,1.060,1.230
105.049,1.060,1.230
105.136,1.060,1.220
105.225,1.080,1.220
105.348,1.060,1.220
105.441,1.070,1.220
105.553,1.060,1.220
105.643,1.060,1.230
105.736,1.060,1.240
105.829,1.060,1.260
105.948,1.070,1.270
106.067,1.070,1.270
106.182,1.090,1.270
106.265,1.090,1.250
106.385,1.100,1.240
106.504,1.110,1.220
106.622,1.120,1.200
106.720,1.140,1.200
106.839,1.140,1.170
106.926,1.170,1.170
107.044,1.180,1.170
107.134,1.170,1.150
107.220,1.190,1.140
107.339,1.200,1.140
107.433,1.200,1.130
107.532,1.200,1.160
107.627,1.220,1.120
107.721,1.220,1.120
107.836,1.220,1.130
107.928,1.230,1.130
108.079,1.220,1.130
108.173,1.220,1.140
108.260,1.230,1.140
108.378,1.230,1.160
108.498,1.230,1.190
108.618,1.230,1.190
108.706,1.230,1.210
108.829,1.240,1.220
108.943,1.220,1.220
109.040,1.220,1.220
109.129,1.220,1.230
109.226,1.220,1.220
109.317,1.220,1.210
109.434,1.200,1.200
109.533,1.200,1.190
109.625,1.210,1.180
109.720,1.210,1.160
109.808,1.190,1.160
109.936,1.180,1.150
110.033,1.190,1.140
110.153,1.170,1.140
110.264,1.180,1.120
110.382,1.190,1.110
110.502,1.180,1.110
110.659,1.190,1.110
110.725,1.180,1.110
110.823,1.190,1.120
110.937,1.180,1.120
111.031,1.190,1.100
111.131,1.190,1.110
111.222,1.190,1.110
111.332,1.180,1.100
111.424,1.190,1.110
111.510,1.190,1.100
111.627,1.190,1.080
111.704,1.190,1.070
111.822,1.200,1.070
111.938,1.200,1.060
112.053,1.180,1.050
112.139,1.180,1.060
112.250,1.200,1.080
112.364,1.200,1.100
112.484,1.200,1.130
112.600,1.200,1.170
112.717,1.200,1.190
112.810,1.200,1.220
112.929,1.210,1.250
113.021,1.210,1.280
113.117,1.220,1.320
113.225,1.210,1.340
113.327,1.220,1.340
113.421,1.220,1.330
113.517,1.230,1.330
113.615,1.220,1.330
113.711,1.220,1.330
113.804,1.200,1.330
113.911,1.200,1.310
114.031,1.190,1.300
114.150,1.190,1.330
114.264,1.180,1.340
114.379,1.180,1.310
114.492,1.180,1.300
114.580,1.160,1.300
114.693,1.170,1.290
114.813,1.150,1.300
114.928,1.150,1.280
115.023,1.140,1.250
115.127,1.140,1.210
115.223,1.140,1.170
115.316,1.140,1.150
115.414,1.140,1.140
115.508,1.130,1.110
115.595,1.130,1.100
115.714,1.130,1.070
115.798,1.120,1.070
115.918,1.110,1.050
116.035,1.120,1.050
116.130,1.120,1.030
116.245,1.120,1.020
116.368,1.110,1.010
116.470,1.100,1.000
